Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCL06,OUT046,4368.232647713094
FDI35,OUT013,2929.357329029348
NCW42,OUT045,3981.4393132064392
NCX06,OUT049,2965.6060832208987
FDC37,OUT027,2496.8450274567513
FDZ14,OUT018,1807.5548158557945
DRG49,OUT049,5222.897324476037
NCG06,OUT045,3565.4808539260175
DRC36,OUT045,3062.721033717657
FDV21,OUT019,323.49317961885265
FDB53,OUT046,2399.617439088478
DRP47,OUT019,-12.3754457255069
FDA14,OUT013,2276.3946311924637
DRC24,OUT035,1996.010734054672
FDW21,OUT018,1326.6632752021976
NCH29,OUT046,1921.1499039914981
FDU58,OUT013,2853.6167046458863
FDY27,OUT017,2657.4019429380223
FDV56,OUT035,1663.5882890059627
FDT59,OUT046,3723.4399622102746
FDB23,OUT046,3590.60266147673
FDR49,OUT045,801.00394256182
FDB03,OUT010,370.3324142995551
FDN39,OUT045,2830.0566907821717
FDX02,OUT027,5377.349089550453
FDQ16,OUT027,2622.8082161575185
FDU35,OUT018,1504.3521553176229
NCT29,OUT013,1857.8063015640216
FDZ27,OUT046,857.2421221937554
FDN57,OUT017,1836.982576860965
FDA03,OUT018,1940.8038010874366
FDZ36,OUT045,3076.1334241324125
NCU05,OUT013,937.3299319987382
FDT39,OUT018,2114.7154133517306
FDK60,OUT017,1583.1716304794752
FDZ25,OUT017,2994.4402022536
FDG12,OUT046,2113.4432515022045
DRB01,OUT019,282.3791681583018
NCC43,OUT027,5614.841925298642
FDX13,OUT019,1543.4879826803858
FDM22,OUT049,979.2512745406469
FDJ03,OUT027,1158.405893526668
FDU14,OUT018,4134.894527185434
FDB33,OUT010,541.3445922340404
FDP27,OUT046,3390.722539642133
FDO38,OUT010,118.25250134129548
FDE28,OUT027,5455.962624384759
FDO27,OUT035,1751.4443018378254
DRL23,OUT027,1537.393532637936
FDS28,OUT046,928.5603161686245
FDX24,OUT013,1341.210879737162
FDZ02,OUT035,1671.7100636794855
FDL46,OUT045,1405.185671009324
FDS60,OUT027,4098.547122267323
NCO06,OUT017,410.11156864892575
FDO16,OUT035,1776.1928570852865
FDC60,OUT049,1579.9250662950535
FDA48,OUT018,3083.19485599895
FDZ36,OUT027,5136.3754675409255
FDK27,OUT045,1780.3816218736324
FDW23,OUT018,837.5360331025794
FDM14,OUT018,1146.7373353029254
FDM14,OUT013,1624.6299460415348
FDW60,OUT018,2372.8966951776024
FDE21,OUT013,1901.0581022233355
NCM42,OUT035,1730.7906483815464
FDY59,OUT010,62.57764887561786
DRI49,OUT049,1438.4432202860528
FDT28,OUT019,196.4545465839426
FDQ22,OUT018,685.4552757029497
FDR60,OUT049,1390.6864910783534
FDC50,OUT019,203.48901211610456
FDV24,OUT013,2220.256167790499
DRF48,OUT010,753.9118895670293
FDQ47,OUT046,650.8055072276678
DRN36,OUT049,1706.5662888075892
NCY06,OUT035,2269.7976032422835
FDE52,OUT035,1348.7941163473422
NCB54,OUT045,1831.5948759845637
NCF31,OUT035,2261.970187757202
FDJ08,OUT027,4974.632207256444
NCC07,OUT017,1905.7702400231738
NCD19,OUT027,1222.6631320663005
FDL46,OUT049,1843.8030006699205
FDM20,OUT045,3430.8605743647404
NCI06,OUT010,744.9893791033877
DRM11,OUT035,3893.186427972766
NCH07,OUT018,2323.679895445578
FDS23,OUT013,2028.726158872051
FDO49,OUT018,436.12458238140806
FDS35,OUT049,1096.829168679656
DRK39,OUT045,1106.743812282848
DRI39,OUT049,856.9883528500344
FDV04,OUT017,2222.9324205784783
NCN14,OUT035,3208.2023741904613
FDH08,OUT013,4599.521278423719
FDS20,OUT046,2972.8640514245267
FDV40,OUT049,1180.371202588025
FDZ48,OUT010,179.1495874592346
FDS24,OUT027,2273.0563646521387
FDK44,OUT049,2668.913588416245
FDS48,OUT045,2594.223784803043
FDK26,OUT010,411.19027620845134
FDD23,OUT045,3406.385205174767
NCH54,OUT017,2701.967780638651
NCP14,OUT010,268.81948885394615
FDM60,OUT010,-394.5711951138101
FDV24,OUT017,2158.1285163383077
FDH08,OUT018,3666.8990610346773
FDS12,OUT027,3371.7278677072973
FDR39,OUT027,5062.87117973978
FDP12,OUT027,944.6789335307413
DRF60,OUT027,6569.762498883795
FDC09,OUT035,1713.1771589998705
FDF50,OUT018,2863.896186118999
FDG28,OUT035,4009.133583719035
NCE19,OUT017,832.0658672118587
NCM53,OUT010,310.72043682325125
NCN18,OUT049,1932.1844289628598
FDF32,OUT035,3245.2918421718296
FDF11,OUT013,3194.6838110958115
DRI59,OUT049,3942.0564211891256
NCG54,OUT035,2729.0106611588176
FDM44,OUT046,1445.757782101186
FDT57,OUT018,2708.9324067728053
FDV24,OUT046,2359.7298671980607
FDI50,OUT019,1275.8293119985904
FDS09,OUT035,841.4416393490069
NCC31,OUT027,3276.445918853886
FDQ07,OUT019,131.8640549950739
FDC22,OUT017,2799.2225011291275
FDZ56,OUT046,2246.4774487210802
FDZ40,OUT019,-35.09982296640955
FDS46,OUT027,2879.2208008902853
DRD24,OUT045,2165.7183788436314
FDV45,OUT017,3277.341113492973
FDL26,OUT045,2472.513636959778
FDA56,OUT018,1607.5640332511791
FDN27,OUT046,1683.3493656669505
FDM20,OUT049,4035.1821226561183
FDO16,OUT017,1629.1058094643593
FDL03,OUT035,2968.276087811983
FDE58,OUT046,1640.5105166595365
FDI02,OUT027,2922.0830879327013
NCC55,OUT019,-262.6721475228649
FDR03,OUT018,2781.3880959042094
FDB14,OUT017,1742.8142655817123
FDR45,OUT013,3746.4666608965254
NCN07,OUT017,2135.2752145320815
FDM51,OUT019,107.15518040299185
FDT52,OUT027,5493.146730119933
FDL26,OUT046,2304.7545654119253
NCZ42,OUT046,3503.17779481779
DRI47,OUT019,483.91397560868813
FDW40,OUT013,2442.066090620048
FDN34,OUT046,2976.0641695307277
FDS01,OUT035,3056.2790697352716
NCG55,OUT045,1896.1101880754554
FDC11,OUT035,1985.6151451470976
FDX35,OUT018,2488.391191542733
NCB06,OUT046,2477.3634182836236
FDR09,OUT019,669.7789767173773
FDC53,OUT017,1328.2222066866507
FDY45,OUT013,4631.013722054768
FDA22,OUT010,966.8595112863231
FDE02,OUT035,1643.213519300636
FDW21,OUT045,1754.4788019388632
FDV34,OUT046,1128.0790361766278
FDS59,OUT049,1887.0460365894096
NCW17,OUT017,2307.6678740553652
NCK54,OUT046,1869.8374376184718
FDG17,OUT019,920.4397968882502
FDG35,OUT017,3261.3501681228154
FDD08,OUT010,-561.2293334496841
NCO07,OUT017,4068.197664460999
FDJ10,OUT010,244.3031155579732
FDW36,OUT017,1522.1262665553468
FDW21,OUT010,142.66532939902814
FDY19,OUT017,1989.9489208907041
DRE03,OUT013,468.30048774961125
NCC55,OUT049,810.1498201603604
FDH52,OUT010,-240.85940163571
FDO09,OUT017,4450.783965355681
FDU43,OUT045,3859.0775133932725
FDX09,OUT010,517.7618969240142
FDH40,OUT019,237.64092905600512
FDW58,OUT017,1064.167712077733
FDC47,OUT017,4316.7176403606945
NCR41,OUT035,1829.2049128701133
DRG49,OUT035,4885.137883989747
FDC52,OUT027,2995.510773806074
FDY13,OUT046,1207.9892801574647
FDY35,OUT013,876.0379411753113
FDI35,OUT017,3858.073763193512
NCU18,OUT049,2441.2397587337805
FDY33,OUT018,2254.6612531762266
FDC15,OUT027,3370.800435209036
FDU01,OUT049,3463.561773986151
NCU42,OUT046,2573.0039724562034
NCV29,OUT018,2566.9808627236566
NCY30,OUT017,3275.549503026525
FDQ46,OUT049,2004.2016564668438
FDG58,OUT027,3279.55854562537
FDK33,OUT017,3496.971652526925
NCD07,OUT045,1719.3547368719967
NCX29,OUT027,3567.46646359593
NCT42,OUT013,2314.6504362983915
DRN59,OUT035,1062.1619242635863
FDI44,OUT035,1214.40727344281
FDA45,OUT049,2541.722159563452
FDP31,OUT045,567.11351172952
FDY01,OUT046,1708.6225014525285
FDT09,OUT018,1801.6670543422538
DRH03,OUT027,1751.1648878277333
FDA36,OUT018,2290.8804403316294
NCF31,OUT017,2322.809820292549
FDG14,OUT049,2417.4802037272884
FDG28,OUT027,5044.168889716118
FDU14,OUT049,3856.2787368402874
FDY47,OUT019,211.85823402026978
FDI56,OUT049,1452.2467653499987
DRD01,OUT013,1058.730471204219
FDM22,OUT046,1254.5522603004026
FDH33,OUT013,850.0538983343514
DRZ24,OUT013,2071.93151183561
NCQ38,OUT046,1327.5001798990913
FDO16,OUT027,1855.0419855047726
FDU07,OUT027,3648.8421804804116
NCB07,OUT013,2828.399663527772
FDU48,OUT045,2126.967457595148
NCM43,OUT045,2946.4664809460564
FDR31,OUT010,643.8403607006131
DRK49,OUT018,357.50021332451576
NCI30,OUT010,976.9708132808283
DRD60,OUT017,3024.501737601292
NCG19,OUT046,2975.5245570179018
FDH12,OUT035,1703.1391318705973
FDM32,OUT035,1736.054353350231
FDM27,OUT035,2652.043642017325
NCU53,OUT027,4566.924152719565
NCQ18,OUT046,1476.923858600654
FDS10,OUT013,2728.0343995525977
FDB33,OUT027,3707.0542860542487
FDI12,OUT013,1380.3403184394194
NCW42,OUT013,3676.397251095044
NCC06,OUT018,1994.840987094088
FDW02,OUT017,1830.1427076342773
NCD43,OUT017,1864.4976285902349
FDM57,OUT018,953.019988257284
FDA58,OUT017,3463.0012968098986
FDK56,OUT046,2624.923674325808
FDP52,OUT045,5072.943230082158
FDW20,OUT018,1699.0396007982454
FDS52,OUT049,1632.2980492062063
NCT29,OUT018,1598.9126722294782
NCL54,OUT013,2891.8725680215366
FDC05,OUT045,2627.0386253521174
FDF34,OUT035,2855.75220695276
FDP03,OUT027,3066.1745439154797
FDD32,OUT010,-60.90811472974594
FDZ10,OUT045,2268.6201759055266
FDZ40,OUT035,868.1113898975547
FDD51,OUT018,894.1835510534825
NCY30,OUT019,331.16388150404964
FDP58,OUT017,3206.546315252809
FDV49,OUT017,5125.716572289934
FDY24,OUT019,195.24795074910014
NCO55,OUT017,2092.2189077408166
FDR13,OUT017,1932.8652873265412
FDS51,OUT017,857.2701033408508
FDP26,OUT045,1696.7366736779677
NCB54,OUT027,3045.155568853601
FDF32,OUT017,3000.8954499262095
FDN31,OUT018,2674.8896628255097
DRM48,OUT017,720.7329464557303
FDN20,OUT049,2589.384574636664
DRL01,OUT046,4042.573975979759
FDV56,OUT049,1673.8046731061306
DRH13,OUT027,2372.841042584206
FDA03,OUT017,2188.2179156475836
FDF47,OUT027,4955.743846761091
FDX32,OUT046,2318.6284507811
FDX57,OUT049,1534.4613248632818
NCA30,OUT045,2746.995190334417
FDO49,OUT013,-268.48308925929393
FDL04,OUT019,233.44317922211508
DRM48,OUT035,559.8381014008031
FDR16,OUT013,3555.666388699826
NCC19,OUT018,2964.9739218895907
NCE42,OUT045,2448.801122208829
FDY24,OUT017,1079.8175881020447
FDH19,OUT049,2768.838654108104
FDJ46,OUT013,2767.736344380138
FDN45,OUT010,490.39629744879795
FDY08,OUT035,1947.3092093888138
FDZ37,OUT035,1697.4079871412769
NCT30,OUT045,797.0972263916129
DRY23,OUT018,520.0012318438295
NCZ30,OUT018,2008.0538640805062
FDC44,OUT018,1574.7732726102263
FDB45,OUT035,1799.9553482858926
FDY04,OUT013,2453.4180386519365
FDM27,OUT046,2615.4216037999413
FDZ43,OUT017,3883.8319366191595
FDT39,OUT019,192.70560826513884
NCC06,OUT019,169.26543170204206
FDL15,OUT027,3436.966407574759
FDL57,OUT017,4580.965158328434
FDU08,OUT046,1174.1548857093799
FDK40,OUT017,3572.9395234847016
FDQ12,OUT010,1321.5282443539309
FDS48,OUT017,2458.6809052088925
FDP09,OUT045,3585.8682148356493
FDW21,OUT049,1555.1964875727306
FDY25,OUT035,3064.4404659262955
DRE13,OUT017,1334.135806938575
FDV43,OUT019,-175.3555077827263
FDD22,OUT045,1672.9200806720723
FDM46,OUT019,301.22776429205175
NCO30,OUT010,850.7875144694563
FDM25,OUT046,2610.2412391093308
NCN41,OUT049,2188.398670997498
FDU24,OUT045,1467.9288134612054
FDZ50,OUT046,3234.0047059601015
FDP45,OUT013,3943.55887252334
NCM54,OUT045,2077.543685136881
FDW10,OUT019,424.36434434936547
FDP20,OUT017,2039.8490766630969
FDK32,OUT046,2403.877807050736
FDN52,OUT049,1278.924922072223
FDM58,OUT045,2316.4514113082832
FDZ46,OUT027,2779.7764850183676
NCA18,OUT018,1699.4622504177037
FDD35,OUT046,2075.384643370871
NCK31,OUT035,954.567484377255
FDI40,OUT027,2575.6261036004094
FDT50,OUT019,192.88408561465423
NCT06,OUT046,2491.574191091446
FDT31,OUT035,2764.275980083384
FDT45,OUT049,789.1573314690247
FDT13,OUT045,3595.7407623668896
FDO50,OUT045,1401.395331607758
NCU18,OUT010,504.1750655796346
NCR54,OUT049,3535.426924037668
NCO18,OUT018,2529.8116761351075
FDU09,OUT045,992.6160794813484
FDT13,OUT018,2709.8021574767986
FDE09,OUT046,1675.003873120702
NCK53,OUT019,303.80330937608755
FDG45,OUT049,3800.1021397918394
DRH15,OUT035,559.1633418906647
FDO21,OUT019,743.8718534295722
FDD14,OUT027,4909.705293945292
FDC09,OUT046,1485.9223080962315
FDH45,OUT027,1010.3920700349348
FDV32,OUT046,1375.8462993032274
FDG12,OUT035,1981.7235448942226
FDS32,OUT013,2096.624216926012
NCL55,OUT018,3583.583125662593
DRE01,OUT035,3873.891449121785
DRE15,OUT049,1234.3584973004306
NCL42,OUT045,3438.7130669434655
FDP31,OUT013,1274.9711246144227
FDN33,OUT018,1479.4269270971863
FDZ59,OUT046,2710.0353030308434
FDE45,OUT010,613.4925640960528
FDJ07,OUT013,1744.1886342520945
FDQ45,OUT018,2616.3111847874197
FDM33,OUT027,5389.085221593319
FDO15,OUT010,-152.0531131960142
FDM46,OUT013,1545.8004502271535
FDR03,OUT045,3728.963136466937
FDY49,OUT018,2397.7210146298867
FDQ60,OUT045,1717.456304229188
FDW10,OUT049,2552.083790485303
FDO51,OUT049,737.076282372191
FDJ40,OUT018,1042.883701885438
FDS20,OUT018,2509.8721520538593
FDU45,OUT013,2065.189398872556
FDV02,OUT035,2492.5312772281345
FDN09,OUT046,3900.0258063963797
NCM55,OUT027,5061.264547680117
FDN23,OUT018,1727.6602508110602
FDY31,OUT010,483.87329248960344
FDW03,OUT010,368.97243557531607
FDD14,OUT046,3038.6902254082606
FDV23,OUT017,1852.4723195958852
DRI03,OUT045,2435.7508565759863
FDN13,OUT035,1386.452379292169
FDF45,OUT027,1488.2185458198057
FDU46,OUT035,1454.244214253585
FDB57,OUT049,4305.264216848472
FDV12,OUT049,1856.890009354516
FDQ58,OUT013,2334.0013245191617
NCA18,OUT017,1760.6481833917433
FDH52,OUT049,1056.113182668744
FDM24,OUT018,2183.253588616743
NCP43,OUT027,4200.193568315223
NCO18,OUT019,479.72546965175314
FDM32,OUT017,1305.2310632019808
NCL07,OUT017,610.7885649146267
FDK03,OUT013,4208.915345771944
FDP59,OUT017,1116.2592929444663
FDQ24,OUT049,4509.414547947127
FDQ16,OUT018,1406.5503647801609
FDU44,OUT013,2477.071123406107
FDH28,OUT010,-30.47656264100853
FDV28,OUT019,271.43637234853594
FDM22,OUT045,1045.421152474847
FDR56,OUT046,2644.1545086229025
FDV39,OUT049,2812.7554582722328
FDU37,OUT019,187.4230657731179
FDQ11,OUT010,8.84704649987053
FDX02,OUT045,3840.829142326882
NCS42,OUT018,1424.1726396819652
FDY57,OUT027,2556.6384790001857
FDB21,OUT049,3879.880161843974
FDE28,OUT017,3679.468899506369
FDQ55,OUT017,1954.4947802588893
FDA48,OUT049,4108.513943639899
FDZ19,OUT045,2494.6658902104914
NCC43,OUT045,3777.0166060958313
NCV18,OUT046,1617.2885226159221
NCA42,OUT018,2504.264541446702
FDY45,OUT046,3915.810534029801
NCC30,OUT045,3053.4216635758617
FDM57,OUT013,1432.4930241501095
FDL09,OUT010,174.4761614736689
FDB09,OUT027,3106.767358093736
FDT44,OUT035,1788.7212731944044
NCT06,OUT027,4257.08262064804
FDX26,OUT049,3181.625039335164
FDK32,OUT013,2473.548258281083
DRA12,OUT046,2059.8817331823093
FDO46,OUT010,749.7485675129818
FDE52,OUT013,1122.5255948808062
NCH42,OUT045,4364.145275000586
FDV08,OUT035,876.7044798704593
FDB47,OUT018,3026.554088027902
FDC28,OUT010,189.28707244716767
FDD22,OUT046,1746.630129087957
FDS07,OUT027,3197.9553479934684
DRI13,OUT045,4003.450212370162
FDG32,OUT018,2646.5399074776924
FDU14,OUT017,3874.3875649039014
FDD28,OUT019,-132.44349767192676
NCP41,OUT017,1939.7082285456165
FDS08,OUT049,2141.1283761449204
FDX47,OUT045,2288.2279687868195
FDC53,OUT019,19.262014390918612
FDQ19,OUT035,4089.1233344387792
FDL14,OUT045,2391.770828249733
FDM33,OUT019,549.6198111991257
FDA51,OUT045,1958.7184447603263
FDZ27,OUT018,996.2079601309282
FDT04,OUT046,568.1281144581815
DRC13,OUT049,2190.0358710001233
FDR16,OUT027,4966.368113670445
FDQ03,OUT027,5954.813867279952
FDE38,OUT035,2832.2612780066584
DRH23,OUT027,1237.5850459802705
FDT11,OUT019,336.1585491481761
FDD09,OUT035,2773.9762818239574
FDR40,OUT045,1487.5376114475791
FDX07,OUT017,3191.7008550782725
FDR07,OUT035,2080.719894767651
FDA51,OUT017,1947.207589390152
FDT59,OUT019,605.7056072258641
FDF20,OUT017,3012.6135844087175
FDR13,OUT045,1913.7941659385435
FDY26,OUT049,3348.7518630735035
FDW04,OUT017,1753.5109956445376
FDK52,OUT017,4097.240367306986
FDN60,OUT049,2766.142028385801
FDM09,OUT019,379.18471152945483
FDP46,OUT049,1368.5701247022862
FDB50,OUT019,376.08166952771074
NCQ29,OUT049,3756.204008207451
FDP16,OUT027,5567.278129275249
FDX33,OUT018,2320.573761713771
FDP07,OUT010,646.3034288604442
FDN22,OUT046,3258.775042085604
FDF39,OUT049,4410.414398789433
FDS21,OUT017,1115.1733015537043
NCM42,OUT013,1636.2358927855655
FDK50,OUT019,490.6235248554497
DRF13,OUT027,3335.1903035016426
FDH35,OUT018,2037.9159504796344
FDP60,OUT018,1204.5734242455912
DRJ49,OUT027,2687.492905080045
NCT42,OUT019,267.1246778189211
FDE38,OUT049,2654.5182452158488
FDI04,OUT049,3200.858912643189
NCH54,OUT045,2708.4215111150293
FDT56,OUT049,1057.526173559425
DRD15,OUT018,2873.382688681249
FDV58,OUT013,2838.2056896391996
FDP21,OUT049,3303.977845870667
FDH05,OUT013,3889.6041287371054
FDR10,OUT027,3117.727120550644
NCP06,OUT045,2033.7593111802942
FDF33,OUT049,1695.7474222497153
DRK37,OUT013,3759.413342987664
DRH49,OUT045,1468.3058426619114
FDT58,OUT013,2598.1628567712664
FDD41,OUT018,1323.3020657690274
FDP40,OUT018,1150.4144979864914
FDM51,OUT027,2647.2362233005533
FDO45,OUT010,-12.30451306090275
FDW33,OUT010,93.96352686023438
FDY24,OUT045,1124.147307742827
FDB10,OUT010,523.5465739156135
FDM40,OUT035,2187.577472722534
NCI06,OUT017,2961.2454117158836
FDW12,OUT019,315.2289577286208
FDX48,OUT027,3489.781646044409
NCW05,OUT027,2570.250544960456
FDX27,OUT017,1050.6444675091345
DRM37,OUT045,3386.5081331271326
FDA38,OUT045,3610.0027742487623
FDR36,OUT046,818.7350379370814
FDZ45,OUT046,3348.5104883107447
FDG05,OUT017,2490.7907008568327
FDK28,OUT013,4591.116930541191
FDV47,OUT045,1414.129750732453
FDN21,OUT045,2436.786937295684
FDP20,OUT027,3459.0093429504
FDI35,OUT045,3858.073763193512
DRY23,OUT013,700.9550209788573
FDA56,OUT017,1840.02455080442
FDB09,OUT013,1923.0338897633185
NCO26,OUT027,2706.8310576668923
FDQ49,OUT018,2345.7093462110947
FDI52,OUT027,3017.659476010239
FDZ44,OUT027,3301.5150707709818
FDZ09,OUT018,2448.0248554609943
FDY03,OUT049,1891.9289442295583
NCG42,OUT017,2286.8948242734355
DRI13,OUT027,5474.006535256835
FDQ32,OUT013,2124.1703669149847
FDW16,OUT035,1489.787019978052
FDU27,OUT046,753.0057408095995
FDR28,OUT010,590.7050788729031
FDQ49,OUT010,990.4297930005521
FDS37,OUT046,2053.4831909767645
FDW26,OUT018,2915.3551285683116
FDX12,OUT018,3271.0627251989117
NCP06,OUT013,2195.908554238364
FDW45,OUT010,495.14382508359824
NCN30,OUT049,1595.3030112240774
FDN24,OUT049,1005.918124999351
NCL41,OUT027,944.2459434946654
FDR02,OUT019,81.78944476340516
FDD09,OUT010,494.98360116134484
FDS33,OUT010,58.12500336540492
FDU22,OUT045,1800.2909146782931
FDI53,OUT013,2274.434714669767
DRH01,OUT049,3044.9352698049856
FDX32,OUT013,2392.9725388319625
NCP30,OUT018,818.8497251603624
FDB60,OUT045,3021.1241188805266
FDB14,OUT049,1626.1033379423195
NCP02,OUT035,1053.2152334176164
FDJ10,OUT017,1913.536920646965
FDG34,OUT046,1999.0234639523392
NCB18,OUT017,1456.904045904122
FDM16,OUT049,1228.972115958379
FDW25,OUT018,1351.143375368681
FDB35,OUT010,107.41460917619024
DRN11,OUT013,1990.9006403426126
FDF41,OUT019,736.2225406122396
FDH16,OUT045,1154.0777736194825
NCQ50,OUT018,2739.3278480768868
DRH23,OUT018,447.92400712710156
DRJ37,OUT013,2240.5930737833532
DRJ24,OUT027,5017.086718059903
FDY16,OUT035,2917.6166757659516
FDQ27,OUT045,2148.0291593508387
FDZ33,OUT045,2078.0114654681865
FDF29,OUT045,2341.5304098332526
FDA08,OUT049,2744.7298189775674
FDG31,OUT046,1159.395859471189
FDE34,OUT019,772.6716396286524
NCR30,OUT027,1751.6594849833477
FDV33,OUT035,3603.0635483644796
DRZ24,OUT018,1824.7130840138163
NCL54,OUT035,3002.5678839723037
FDR12,OUT049,2937.8094219306245
NCC54,OUT046,4239.674056496323
DRN59,OUT013,787.778220386405
FDX50,OUT019,172.4013773682497
FDV31,OUT027,4171.060530966056
NCA29,OUT027,4411.31318887573
FDW60,OUT049,2672.161712217694
FDX08,OUT017,3092.388752899583
DRD49,OUT013,3994.6055408760285
FDD33,OUT046,3986.406922642098
FDW35,OUT013,764.9201469432207
FDJ36,OUT017,1768.107561981501
FDV51,OUT035,2548.042148162797
FDW36,OUT046,1555.621204882771
FDH35,OUT046,2590.477523511097
NCS30,OUT027,2967.141179665722
FDN49,OUT017,474.5029668790485
FDL08,OUT018,2684.8700662359674
FDI09,OUT013,3874.2388559464357
FDP19,OUT018,1751.8304355141606
FDU21,OUT010,-305.57490757836035
NCP41,OUT045,1939.7082285456165
FDY10,OUT013,1938.3234946963541
FDP12,OUT018,589.3735262773409
NCN26,OUT049,2040.485448669613
FDK44,OUT013,2565.811350663194
FDC28,OUT049,1750.3423550341977
FDJ41,OUT027,5157.767901009096
NCT29,OUT035,2139.8501937343035
NCH42,OUT019,876.2123073095403
FDU60,OUT018,2257.0117919465642
FDS02,OUT045,3280.5134570941223
FDC51,OUT046,2004.089982058636
FDU03,OUT013,3522.130255547098
FDX39,OUT045,3765.8146722729794
NCY05,OUT010,-381.51489963167603
NCL06,OUT027,5541.413831897033
FDD32,OUT035,1567.776211536296
NCN41,OUT045,2036.4914051591245
NCX53,OUT049,2459.6955089089142
FDU57,OUT019,259.373180063338
FDQ23,OUT046,2000.0965410640586
FDQ52,OUT045,4476.834816713783
FDC14,OUT045,888.5383060786594
FDY09,OUT035,3098.986361059811
FDQ28,OUT045,2446.793939608868
FDV25,OUT046,4904.513115011378
FDJ07,OUT035,1826.9483381758125
DRB25,OUT049,1862.1395871379614
FDK52,OUT019,615.5641571641765
FDY52,OUT027,1342.193097664477
FDB28,OUT046,2983.948712533706
FDT36,OUT035,626.4144465924281
FDV25,OUT017,4834.6401127234285
NCN07,OUT027,2981.179736272188
FDC57,OUT017,3290.617328665373
FDQ03,OUT018,2745.397951795617
FDU23,OUT017,2716.443270589426
NCX41,OUT035,3674.4549512700682
NCD06,OUT035,774.5226885991946
FDW08,OUT045,1751.2075640550074
NCU29,OUT017,2523.502085777601
NCE06,OUT013,2478.531712430434
FDV52,OUT010,190.94599089502688
FDB02,OUT017,3018.278636398303
NCR18,OUT045,802.8612911924724
FDK16,OUT049,1546.797319600164
NCQ29,OUT010,570.7208147302475
FDZ01,OUT019,92.89197992203087
FDW27,OUT035,2442.7896294272646
FDD17,OUT018,3575.944701799502
FDW39,OUT013,2542.4467522560462
DRH59,OUT045,1059.3613590183145
FDS52,OUT013,1731.7451580860443
FDU40,OUT027,5196.467837492371
NCF54,OUT013,2690.113028511918
FDH46,OUT045,1673.9563777829492
NCP14,OUT049,1844.2503573697697
FDH50,OUT049,3452.438929104498
DRF15,OUT010,-68.36510087866291
FDV27,OUT027,2456.077587802873
NCJ06,OUT049,2161.120987847541
FDN02,OUT018,2904.191341097661
FDQ51,OUT049,673.0058409642164
FDQ07,OUT017,4428.06849008906
FDS45,OUT049,2033.6579381649394
NCJ06,OUT045,2143.1349568567607
FDD36,OUT035,2156.244500254581
FDY25,OUT045,3472.4296086145528
FDU52,OUT046,2564.862654592362
DRK47,OUT017,4354.535485533972
NCL30,OUT017,2011.3690245838268
FDN22,OUT035,3476.572988600752
NCF30,OUT027,2796.0495948571643
FDK03,OUT035,4285.088212559348
FDT45,OUT017,809.0884506693407
NCC54,OUT027,5860.8696542150465
